#  telescope	date	JD	airmass	filter_obs	filter	constant
     FTS	2012-09-30	56200.498	1.001	     daophot	  r  26.0404  ri 0.11033 | 0.391  0.0
     FTS	2012-09-30	56200.541	1.036	     daophot	  r  25.9365  gr 0.02508 | 0.021  0.0
     FTS	2012-09-30	56200.541	1.036	     daophot	  r  25.9464  ri 0.03357 | 0.056  0.0
     FTS	2012-09-30	56200.547	1.046	     daophot	  r  25.7898  gr 0.36391 | 0.267  0.0
     FTS	2012-09-30	56200.547	1.046	     daophot	  r  26.0437  ri 0.05650 | 0.076  0.0
     FTS	2012-09-30	56200.566	1.087	     daophot	  r  25.9358  gr 0.00374 | 0.001  0.0
     FTS	2012-09-30	56200.566	1.087	     daophot	  r  25.9395  ri -0.0134 | 0.009  0.0
     FTS	2012-09-30	56200.600	1.199	     daophot	  r  25.8949  gr -0.0092 | 0.007  0.0
     FTS	2012-09-30	56200.600	1.199	     daophot	  r  25.8881  ri -0.0014 | 0.000  0.0
     FTS	2012-09-30	56200.607	1.231	     daophot	  r  25.8927  gr -0.0044 | 0.004  0.0
     FTS	2012-09-30	56200.607	1.231	     daophot	  r  25.8910  ri -0.0112 | 0.019  0.0
     FTS	2012-09-30	56200.613	1.258	     daophot	  r  25.8443  gr -0.0065 | 0.005  0.0
     FTS	2012-09-30	56200.613	1.258	     daophot	  r  25.8403  ri -0.0046 | 0.003  0.0
     FTS	2012-09-30	56200.659	1.603	     daophot	  r  25.8652  gr 0.01831 | 0.169  0.0
     FTS	2012-09-30	56200.659	1.603	     daophot	  r  25.8760  ri 0.01416 | 0.139  0.0
     FTS	2012-09-30	56200.372	1.256	      dophot	  r  25.8536  gr 0.01940 | 0.018  0.0
     FTS	2012-09-30	56200.372	1.256	      dophot	  r  25.8652  ri 0.01572 | 0.015  0.0
     FTS	2012-09-30	56200.372	1.256	     daophot	  r  25.8305  gr 0.09901 | 0.235  0.0
     FTS	2012-09-30	56200.372	1.256	     daophot	  r  25.8994  ri 0.13479 | 0.121  0.0
     FTS	2012-09-30	56200.494	1.000	      dophot	  r  25.9256  gr 0.01287 | 0.014  0.0
     FTS	2012-09-30	56200.494	1.000	      dophot	  r  25.9320  ri 0.01420 | 0.022  0.0
     FTS	2012-09-30	56200.607	1.231	      dophot	  r  25.8738  gr -0.0138 | 0.019  0.0
     FTS	2012-09-30	56200.607	1.231	      dophot	  r  25.8640  ri -0.0058 | 0.004  0.0
     FTS	2012-10-02	56202.534	1.034	     daophot	  g  25.5251  gr 0.02555 | 0.274  0.0
     FTS	2012-10-02	56202.534	1.034	     daophot	  g  25.5251  gr 0.02555 | 0.274  0.0
     FTS	2012-10-02	56202.546	1.054	     daophot	  g  25.5113  gr 0.07768 | 0.181  0.0
     FTS	2012-10-02	56202.635	1.431	     daophot	  g  25.4349  gr 0.06924 | 0.467  0.0
     FTS	2012-10-02	56202.645	1.522	     daophot	  g  25.4704  gr 0.01329 | 0.022  0.0
     FTS	2012-10-02	56202.535	1.035	     daophot	  g  25.4912  gr 0.05255 | 0.191  0.0
     FTS	2012-10-02	56202.547	1.056	     daophot	  g  25.5518  gr 0.01269 | 0.010  0.0
     FTS	2012-10-02	56202.636	1.437	     daophot	  g  25.4417  gr 0.07963 | 0.635  0.0
     FTS	2012-10-02	56202.645	1.522	      dophot	  g  25.4563  gr -0.0243 | 0.040  0.0
     FTS	2012-10-02	56202.537	1.039	     daophot	  i  25.8010  ri -0.0083 | 0.007  0.0
     FTS	2012-10-02	56202.537	1.039	     daophot	  i  25.8010  ri -0.0083 | 0.007  0.0
     FTS	2012-10-02	56202.549	1.061	     daophot	  i  25.7905  ri 0.00366 | 0.003  0.0
     FTS	2012-10-02	56202.638	1.458	     daophot	  i  25.7346  ri -0.0067 | 0.009  0.0
     FTS	2012-10-02	56202.538	1.041	     daophot	  i  25.7869  ri -0.0050 | 0.012  0.0
     FTS	2012-10-02	56202.550	1.063	     daophot	  i  25.8040  ri -0.0033 | 0.003  0.0
     FTS	2012-10-02	56202.639	1.464	     daophot	  i  25.7403  ri -0.0031 | 0.002  0.0
     FTS	2012-10-02	56202.536	1.037	     daophot	  r  25.8694  gr 0.03783 | 0.645  0.0
     FTS	2012-10-02	56202.536	1.037	     daophot	  r  25.8929  ri 0.03459 | 0.604  0.0
     FTS	2012-10-02	56202.536	1.037	     daophot	  r  25.8694  gr 0.03783 | 0.645  0.0
     FTS	2012-10-02	56202.536	1.037	     daophot	  r  25.8929  ri 0.03459 | 0.604  0.0
     FTS	2012-10-02	56202.548	1.058	     daophot	  r  25.9482  gr -0.0513 | 0.448  0.0
     FTS	2012-10-02	56202.548	1.058	     daophot	  r  25.9065  ri 0.01983 | 0.131  0.0
     FTS	2012-10-02	56202.636	1.444	     daophot	  r  25.8480  gr -0.0035 | 0.008  0.0
     FTS	2012-10-02	56202.636	1.444	     daophot	  r  25.8486  ri -0.0069 | 0.051  0.0
     FTS	2012-10-02	56202.646	1.530	     daophot	  r  25.8227  gr 0.00801 | 0.014  0.0
     FTS	2012-10-02	56202.646	1.530	     daophot	  r  25.8282  ri 0.00341 | 0.003  0.0
     FTS	2012-10-02	56202.537	1.038	     daophot	  r  25.8840  gr 0.03968 | 0.355  0.0
     FTS	2012-10-02	56202.537	1.038	     daophot	  r  25.8973  ri 0.05083 | 0.287  0.0
     FTS	2012-10-02	56202.549	1.059	     daophot	  r  25.9121  gr 0.01276 | 0.072  0.0
     FTS	2012-10-02	56202.549	1.059	     daophot	  r  25.9170  ri 0.01902 | 0.152  0.0
     FTS	2012-10-02	56202.637	1.451	     daophot	  r  25.8659  gr -0.0020 | 0.000  0.0
     FTS	2012-10-02	56202.637	1.451	     daophot	  r  25.8607  ri 0.01179 | 0.028  0.0
     FTS	2012-10-02	56202.647	1.537	     daophot	  r  25.8442  gr -0.0003 | 3.843  0.0
     FTS	2012-10-02	56202.647	1.537	     daophot	  r  25.8446  ri -0.0061 | 0.005  0.0
     FTS	2012-10-03	56203.446	1.022	     daophot	  g  25.4496  gr 0.01827 | 0.008  0.0
     FTS	2012-10-03	56203.446	1.022	     daophot	  g  25.4496  gr 0.01827 | 0.008  0.0
     FTS	2012-10-03	56203.447	1.021	     daophot	  g  25.4376  gr 0.20355 | 0.572  0.0
     FTS	2012-10-03	56203.445	1.024	     daophot	  i  25.6876  ri -0.0079 | 0.012  0.0
     FTS	2012-10-03	56203.445	1.024	     daophot	  i  25.6876  ri -0.0079 | 0.012  0.0
     FTS	2012-10-03	56203.446	1.023	     daophot	  i  25.7565  ri 0.00944 | 0.012  0.0
     FTS	2012-10-03	56203.443	1.026	      dophot	  r  25.7707  gr 0.02449 | 0.032  0.0
     FTS	2012-10-03	56203.443	1.026	      dophot	  r  25.7838  ri 0.02458 | 0.041  0.0
     FTS	2012-10-03	56203.444	1.025	     daophot	  r  25.8517  gr 0.07902 | 0.299  0.0
     FTS	2012-10-03	56203.444	1.025	     daophot	  r  25.9014  ri 0.07155 | 0.636  0.0
     FTS	2012-10-04	56204.409	1.083	     daophot	  g  25.0962  gr 0.06155 | 0.279  0.0
     FTS	2012-10-04	56204.409	1.083	     daophot	  g  25.0962  gr 0.06155 | 0.279  0.0
     FTS	2012-10-04	56204.410	1.082	     daophot	  g  25.1954  gr -0.0697 | 0.818  0.0
     FTS	2012-10-04	56204.412	1.075	     daophot	  i  25.3597  ri 0.01263 | 0.052  0.0
     FTS	2012-10-04	56204.412	1.077	     daophot	  i  25.2812  ri 0.02589 | 0.269  0.0
     FTS	2012-10-04	56204.412	1.075	      dophot	  i  25.2458  ri 0.00349 | 0.000  0.0
     FTS	2012-10-04	56204.412	1.075	     daophot	  i  25.3597  ri 0.01263 | 0.052  0.0
     FTS	2012-10-04	56204.411	1.078	     daophot	  r  25.4826  gr 0.00563 | 0.017  0.0
     FTS	2012-10-04	56204.411	1.078	     daophot	  r  25.4838  ri 0.00863 | 0.053  0.0
     FTS	2012-10-04	56204.411	1.080	     daophot	  r  25.4970  gr 0.03845 | 0.188  0.0
     FTS	2012-10-04	56204.411	1.080	     daophot	  r  25.5065  ri 0.09679 | 0.284  0.0
     FTS	2012-10-04	56204.411	1.078	      dophot	  r  25.4422  gr 0.00490 | 0.002  0.0
     FTS	2012-10-04	56204.411	1.078	      dophot	  r  25.4433  ri 0.00957 | 0.011  0.0
     FTS	2012-10-04	56204.411	1.078	     daophot	  r  25.4826  gr 0.00563 | 0.017  0.0
     FTS	2012-10-04	56204.411	1.078	     daophot	  r  25.4838  ri 0.00863 | 0.053  0.0
     FTS	2012-10-05	56205.444	1.018	     daophot	  g  21.3697  gr -0.1741 | 0.056  0.0
     FTS	2012-10-05	56205.444	1.018	     daophot	  g  21.3697  gr -0.1741 | 0.056  0.0
     FTS	2012-10-05	56205.569	1.133	     daophot	  i  22.8227  ri 0.01873 | 0.031  0.0
     FTS	2012-10-05	56205.569	1.133	     daophot	  i  22.8227  ri 0.01873 | 0.031  0.0
     FTS	2012-10-05	56205.570	1.136	     daophot	  i  20.8593  ri 0.90625 |   1.0  0.0
     FTS	2012-10-05	56205.568	1.130	     daophot	  r  22.9084  gr 0.02780 | 0.017  0.0
     FTS	2012-10-05	56205.568	1.130	     daophot	  r  22.9228  ri 0.02831 | 0.025  0.0
     FTS	2012-10-05	56205.568	1.130	     daophot	  r  22.9084  gr 0.02780 | 0.017  0.0
     FTS	2012-10-05	56205.568	1.130	     daophot	  r  22.9228  ri 0.02831 | 0.025  0.0
     FTS	2012-10-06	56206.421	1.047	     daophot	  g  24.8961  gr 0.04615 | 0.177  0.0
     FTS	2012-10-06	56206.421	1.047	     daophot	  g  24.8961  gr 0.04615 | 0.177  0.0
     FTS	2012-10-06	56206.422	1.046	     daophot	  g  25.0312  gr 0.00698 | 0.003  0.0
     FTS	2012-10-06	56206.424	1.042	     daophot	  i  24.6075  ri 0.01865 | 0.059  0.0
     FTS	2012-10-06	56206.424	1.043	     daophot	  i  25.1537  ri 0.00225 | 0.001  0.0
     FTS	2012-10-06	56206.424	1.042	      dophot	  i  24.5613  ri 0.00347 | 0.000  0.0
     FTS	2012-10-06	56206.424	1.042	     daophot	  i  24.6075  ri 0.01865 | 0.059  0.0
     FTS	2012-10-06	56206.422	1.045	     daophot	  r  25.4157  gr 0.03810 | 0.109  0.0
     FTS	2012-10-06	56206.422	1.045	     daophot	  r  25.4365  ri 0.03264 | 0.129  0.0
     FTS	2012-10-06	56206.422	1.045	     daophot	  r  25.4157  gr 0.03810 | 0.109  0.0
     FTS	2012-10-06	56206.422	1.045	     daophot	  r  25.4365  ri 0.03264 | 0.129  0.0
     FTS	2012-10-06	56206.423	1.044	     daophot	  r  25.4018  gr 0.00775 | 0.008  0.0
     FTS	2012-10-06	56206.423	1.044	     daophot	  r  25.4050  ri 0.00986 | 0.020  0.0
     FTS	2012-10-08	56208.383	1.125	     daophot	  g  25.1171  gr 0.01942 | 0.041  0.0
     FTS	2012-10-08	56208.383	1.125	     daophot	  g  25.1171  gr 0.01942 | 0.041  0.0
     FTS	2012-10-08	 56208.57	1.164	     daophot	  g  25.4985  gr 0.06812 | 0.347  0.0
     FTS	2012-10-08	56208.384	1.123	     daophot	  g  25.1227  gr 0.01036 | 0.006  0.0
     FTS	2012-10-08	56208.570	1.167	     daophot	  g  25.5650  gr -0.0117 | 0.004  0.0
     FTS	2012-10-08	56208.386	1.115	     daophot	  i  25.2858  ri 0.00831 | 0.033  0.0
     FTS	2012-10-08	56208.386	1.117	     daophot	  i  25.2970  ri 0.01327 | 0.072  0.0
     FTS	2012-10-08	56208.573	1.177	     daophot	  i  25.7358  ri 0.01208 | 0.057  0.0
     FTS	2012-10-08	56208.386	1.115	      dophot	  i  25.2450  ri 0.00941 | 0.004  0.0
     FTS	2012-10-08	56208.386	1.115	     daophot	  i  25.2858  ri 0.00831 | 0.033  0.0
     FTS	2012-10-08	56208.385	1.119	     daophot	  r  25.4723  gr 0.02614 | 0.200  0.0
     FTS	2012-10-08	56208.385	1.119	     daophot	  r  25.4884  ri 0.01945 | 0.133  0.0
     FTS	2012-10-08	56208.385	1.121	     daophot	  r  25.5066  gr 0.02236 | 0.253  0.0
     FTS	2012-10-08	56208.385	1.121	     daophot	  r  25.5182  ri 0.02250 | 0.376  0.0
     FTS	2012-10-08	56208.571	1.170	     daophot	  r  25.9289  gr -0.0086 | 0.004  0.0
     FTS	2012-10-08	56208.571	1.170	     daophot	  r  25.9203  ri 0.00346 | 0.000  0.0
     FTS	2012-10-08	56208.385	1.119	      dophot	  r  25.4330  gr -0.0055 | 0.002  0.0
     FTS	2012-10-08	56208.385	1.119	      dophot	  r  25.4257  ri 0.00785 | 0.006  0.0
     FTS	2012-10-08	56208.385	1.119	     daophot	  r  25.4723  gr 0.02614 | 0.200  0.0
     FTS	2012-10-08	56208.385	1.119	     daophot	  r  25.4884  ri 0.01945 | 0.133  0.0
     FTS	2012-10-09	56209.381	1.123	     daophot	  g  25.0361  gr 0.08736 | 0.206  0.0
     FTS	2012-10-09	56209.381	1.123	     daophot	  g  25.0361  gr 0.08736 | 0.206  0.0
     FTS	2012-10-09	56209.382	1.121	     daophot	  g  25.1489  gr 0.05099 | 0.113  0.0
     FTS	2012-10-09	56209.384	1.113	     daophot	  i  26.3119  ri 0.01441 | 0.078  0.0
     FTS	2012-10-09	56209.384	1.115	     daophot	  i  25.2252  ri 0.01209 | 0.085  0.0
     FTS	2012-10-09	56209.384	1.113	      dophot	  i  25.1877  ri 0.00185 | 0.000  0.0
     FTS	2012-10-09	56209.384	1.113	     daophot	  i  26.3119  ri 0.01441 | 0.078  0.0
     FTS	2012-10-09	56209.382	1.119	     daophot	  r  25.6151  gr -0.0056 | 0.002  0.0
     FTS	2012-10-09	56209.382	1.119	     daophot	  r  25.6061  ri 0.01181 | 0.015  0.0
     FTS	2012-10-09	56209.382	1.119	     daophot	  r  25.6151  gr -0.0056 | 0.002  0.0
     FTS	2012-10-09	56209.382	1.119	     daophot	  r  25.6061  ri 0.01181 | 0.015  0.0
     FTS	2012-10-09	56209.383	1.117	     daophot	  r  25.4668  gr 0.01893 | 0.059  0.0
     FTS	2012-10-09	56209.383	1.117	     daophot	  r  25.4779  ri 0.02009 | 0.066  0.0
     FTS	2012-10-10	56210.381	1.113	     daophot	  g  25.0782  gr 0.06961 | 0.311  0.0
     FTS	2012-10-10	56210.381	1.113	     daophot	  g  25.0782  gr 0.06961 | 0.311  0.0
     FTS	2012-10-10	56210.382	1.112	     daophot	  g  26.2085  gr 0.07271 | 0.184  0.0
     FTS	2012-10-10	56210.384	1.106	     daophot	  i  25.4159  ri 0.00590 | 0.003  0.0
     FTS	2012-10-10	56210.384	1.106	     daophot	  i  25.4159  ri 0.00590 | 0.003  0.0
     FTS	2012-10-10	56210.385	1.104	     daophot	  i  25.4248  ri -0.0088 | 0.015  0.0
     FTS	2012-10-10	56210.383	1.108	     daophot	  r  25.5076  gr -0.0269 | 0.139  0.0
     FTS	2012-10-10	56210.383	1.108	     daophot	  r  25.4836  ri -0.0080 | 0.014  0.0
     FTS	2012-10-10	56210.383	1.109	     daophot	  r  25.6005  gr 0.04353 | 0.126  0.0
     FTS	2012-10-10	56210.383	1.109	     daophot	  r  25.6249  ri 0.04046 | 0.161  0.0
     FTS	2012-10-10	56210.383	1.108	      dophot	  r  25.4148  gr 0.00403 | 0.000  0.0
     FTS	2012-10-10	56210.383	1.108	      dophot	  r  25.4133  ri 0.01508 | 0.015  0.0
     FTS	2012-10-10	56210.383	1.108	     daophot	  r  25.5076  gr -0.0269 | 0.139  0.0
     FTS	2012-10-10	56210.383	1.108	     daophot	  r  25.4836  ri -0.0080 | 0.014  0.0
     FTS	2012-10-11	56211.384	1.098	     daophot	  g  25.1139  gr 0.01350 | 0.040  0.0
     FTS	2012-10-11	56211.384	1.098	     daophot	  g  25.1139  gr 0.01350 | 0.040  0.0
     FTS	2012-10-11	56211.428	1.018	     daophot	  g  25.3070  gr 0.01994 | 0.086  0.0
     FTS	2012-10-11	56211.438	1.009	     daophot	  g  25.5212  gr 0.01607 | 0.060  0.0
     FTS	2012-10-11	56211.448	1.003	     daophot	  g  25.5677  gr 0.02009 | 0.068  0.0
     FTS	2012-10-11	56211.385	1.096	     daophot	  g  25.1733  gr 0.00630 | 0.003  0.0
     FTS	2012-10-11	56211.429	1.017	     daophot	  g  24.8738  gr 0.00031 | 6.905  0.0
     FTS	2012-10-11	56211.439	1.009	     daophot	  g  25.5702  gr -0.0107 | 0.013  0.0
     FTS	2012-10-11	56211.449	1.003	     daophot	  g  25.5642  gr 0.01027 | 0.016  0.0
     FTS	2012-10-11	56211.387	1.091	     daophot	  i  25.3006  ri 0.00898 | 0.061  0.0
     FTS	2012-10-11	56211.387	1.091	     daophot	  i  25.3006  ri 0.00898 | 0.061  0.0
     FTS	2012-10-11	56211.431	1.015	     daophot	  i  25.3758  ri 0.01184 | 0.025  0.0
     FTS	2012-10-11	56211.441	1.007	     daophot	  i  25.6503  ri 0.01085 | 0.162  0.0
     FTS	2012-10-11	56211.451	1.002	     daophot	  i  25.7480  ri 0.00284 | 0.002  0.0
     FTS	2012-10-11	56211.388	1.089	     daophot	  i  25.4019  ri 0.01615 | 0.123  0.0
     FTS	2012-10-11	56211.432	1.014	     daophot	  i  25.4412  ri 0.00304 | 0.001  0.0
     FTS	2012-10-11	56211.442	1.007	     daophot	  i  26.4709  ri 0.01384 | 0.058  0.0
     FTS	2012-10-11	56211.452	1.002	     daophot	  i  26.4139  ri 0.00326 | 0.003  0.0
     FTS	2012-10-11	56211.386	1.093	     daophot	  r  26.2220  gr 0.03381 | 0.090  0.0
     FTS	2012-10-11	56211.386	1.093	     daophot	  r  26.2404  ri 0.03083 | 0.114  0.0
     FTS	2012-10-11	56211.386	1.094	     daophot	  r  25.4484  gr 0.03668 | 0.184  0.0
     FTS	2012-10-11	56211.386	1.094	     daophot	  r  25.4678  ri 0.03534 | 0.262  0.0
     FTS	2012-10-11	56211.430	1.016	     daophot	  r  25.5545  gr 0.03138 | 0.115  0.0
     FTS	2012-10-11	56211.430	1.016	     daophot	  r  25.5735  ri 0.02181 | 0.094  0.0
     FTS	2012-10-11	56211.440	1.008	     daophot	  r  26.5714  gr 0.01830 | 0.038  0.0
     FTS	2012-10-11	56211.440	1.008	     daophot	  r  26.5779  ri 0.02820 | 0.118  0.0
     FTS	2012-10-11	56211.450	1.003	     daophot	  r  26.6418  gr 0.02069 | 0.042  0.0
     FTS	2012-10-11	56211.450	1.003	     daophot	  r  26.6516  ri 0.02312 | 0.079  0.0
     FTS	2012-10-11	56211.386	1.093	      dophot	  r  25.4116  gr -0.0018 | 0.000  0.0
     FTS	2012-10-11	56211.386	1.093	      dophot	  r  25.4079  ri 0.00643 | 0.003  0.0
     FTS	2012-10-11	56211.386	1.093	     daophot	  r  26.2220  gr 0.03381 | 0.090  0.0
     FTS	2012-10-11	56211.386	1.093	     daophot	  r  26.2404  ri 0.03083 | 0.114  0.0
     FTS	2012-10-11	56211.430	1.016	      dophot	  r  25.5001  gr 0.00099 | 2.988  0.0
     FTS	2012-10-11	56211.430	1.016	      dophot	  r  25.4989  ri 0.00639 | 0.001  0.0
     FTS	2012-10-11	56211.440	1.008	      dophot	  r  25.7771  gr 0.02184 | 0.020  0.0
     FTS	2012-10-11	56211.440	1.008	      dophot	  r  25.7898  ri 0.01875 | 0.019  0.0
     FTS	2012-10-12	56212.384	1.092	     daophot	  g  25.1262  gr -0.0176 | 0.017  0.0
     FTS	2012-10-12	56212.384	1.092	     daophot	  g  25.1262  gr -0.0176 | 0.017  0.0
     FTS	2012-10-12	56212.485	1.010	     daophot	  g  25.6129  gr 0.00432 | 0.001  0.0
     FTS	2012-10-12	56212.491	1.015	     daophot	  g  25.5715  gr 0.01111 | 0.012  0.0
     FTS	2012-10-12	56212.385	1.090	     daophot	  g  25.2021  gr 0.05271 | 0.203  0.0
     FTS	2012-10-12	56212.485	1.010	      dophot	  g  25.4036  gr 0.01753 | 0.007  0.0
     FTS	2012-10-12	56212.387	1.083	     daophot	  i  25.2765  ri 0.01175 | 0.030  0.0
     FTS	2012-10-12	56212.387	1.085	     daophot	  i  25.2766  ri 0.00586 | 0.020  0.0
     FTS	2012-10-12	56212.488	1.012	     daophot	  i  25.8155  ri -0.0092 | 0.017  0.0
     FTS	2012-10-12	56212.494	1.018	     daophot	  i  26.0352  ri -0.0062 | 0.003  0.0
     FTS	2012-10-12	56212.387	1.083	      dophot	  i  25.2257  ri 0.00765 | 0.009  0.0
     FTS	2012-10-12	56212.387	1.083	     daophot	  i  25.2765  ri 0.01175 | 0.030  0.0
     FTS	2012-10-12	56212.385	1.088	     daophot	  r  25.4253  gr 0.01315 | 0.081  0.0
     FTS	2012-10-12	56212.385	1.088	     daophot	  r  25.4307  ri 0.02376 | 0.332  0.0
     FTS	2012-10-12	56212.385	1.088	     daophot	  r  25.4253  gr 0.01315 | 0.081  0.0
     FTS	2012-10-12	56212.385	1.088	     daophot	  r  25.4307  ri 0.02376 | 0.332  0.0
     FTS	2012-10-12	56212.486	1.011	     daophot	  r  25.9061  gr 0.02983 | 0.144  0.0
     FTS	2012-10-12	56212.486	1.011	     daophot	  r  25.9255  ri 0.01953 | 0.081  0.0
     FTS	2012-10-12	56212.492	1.017	     daophot	  r  25.9874  gr 0.00806 | 0.007  0.0
     FTS	2012-10-12	56212.492	1.017	     daophot	  r  25.9921  ri 0.01167 | 0.028  0.0
     FTS	2012-10-12	56212.386	1.087	     daophot	  r  25.4261  gr 0.03090 | 0.101  0.0
     FTS	2012-10-12	56212.386	1.087	     daophot	  r  25.4399  ri 0.03525 | 0.167  0.0
     FTS	2012-10-12	56212.487	1.012	     daophot	  r  25.9199  gr 0.01877 | 0.075  0.0
     FTS	2012-10-12	56212.487	1.012	     daophot	  r  25.9302  ri 0.01952 | 0.116  0.0
     FTS	2012-10-12	56212.493	1.017	     daophot	  r  25.8787  gr 0.03948 | 0.274  0.0
     FTS	2012-10-12	56212.493	1.017	     daophot	  r  25.9009  ri 0.03019 | 0.211  0.0
     FTS	2012-10-13	56213.399	1.052	     daophot	  g  25.1458  gr 0.06028 | 0.146  0.0
     FTS	2012-10-13	56213.399	1.052	     daophot	  g  25.1458  gr 0.06028 | 0.146  0.0
     FTS	2012-10-13	56213.502	1.031	     daophot	  g  25.3964  gr 0.02794 | 0.024  0.0
     FTS	2012-10-13	56213.621	1.575	     daophot	  g  24.9116  gr 0.06713 | 0.117  0.0
     FTS	2012-10-13	56213.400	1.050	     daophot	  g  26.0554  gr 0.02882 | 0.055  0.0
     FTS	2012-10-13	56213.503	1.032	     daophot	  g  25.3505  gr 0.02856 | 0.047  0.0
     FTS	2012-10-13	56213.622	1.582	     daophot	  g  24.9505  gr 0.07392 | 0.091  0.0
     FTS	2012-10-13	56213.402	1.047	     daophot	  i  25.4284  ri 0.01624 | 0.009  0.0
     FTS	2012-10-13	56213.402	1.047	     daophot	  i  25.4284  ri 0.01624 | 0.009  0.0
     FTS	2012-10-13	56213.505	1.036	     daophot	  i  25.4206  ri -0.0034 | 0.000  0.0
     FTS	2012-10-13	56213.624	1.609	     daophot	  i  25.2412  ri -0.0011 | 0.000  0.0
     FTS	2012-10-13	56213.403	1.046	     daophot	  i  25.4379  ri 0.01153 | 0.024  0.0
     FTS	2012-10-13	56213.505	1.036	      dophot	  i  25.2435  ri -0.0046 | 0.000  0.0
     FTS	2012-10-13	56213.624	1.609	      dophot	  i  25.1806  ri 0.00932 | 0.004  0.0
     FTS	2012-10-13	56213.401	1.048	     daophot	  r  25.6189  gr 0.01632 | 0.022  0.0
     FTS	2012-10-13	56213.401	1.048	     daophot	  r  25.6228  ri 0.02505 | 0.076  0.0
     FTS	2012-10-13	56213.401	1.049	     daophot	  r  25.5948  gr 0.03577 | 0.103  0.0
     FTS	2012-10-13	56213.401	1.049	     daophot	  r  25.6154  ri 0.02783 | 0.102  0.0
     FTS	2012-10-13	56213.503	1.033	     daophot	  r  25.5906  gr 0.03042 | 0.110  0.0
     FTS	2012-10-13	56213.503	1.033	     daophot	  r  25.6077  ri 0.01961 | 0.085  0.0
     FTS	2012-10-13	56213.622	1.588	     daophot	  r  25.3819  gr 0.00410 | 0.003  0.0
     FTS	2012-10-13	56213.622	1.588	     daophot	  r  25.3832  ri 0.00746 | 0.014  0.0
     FTS	2012-10-13	56213.401	1.048	      dophot	  r  25.3998  gr 0.02586 | 0.056  0.0
     FTS	2012-10-13	56213.401	1.048	      dophot	  r  25.4138  ri 0.02505 | 0.066  0.0
     FTS	2012-10-13	56213.401	1.048	     daophot	  r  25.6189  gr 0.01632 | 0.022  0.0
     FTS	2012-10-13	56213.401	1.048	     daophot	  r  25.6228  ri 0.02505 | 0.076  0.0
     FTS	2012-10-14	56214.635	1.769	     daophot	  g  24.8522  gr 0.08785 | 0.300  0.0
     FTS	2012-10-14	56214.636	1.777	     daophot	  g  24.8144  gr 0.07769 | 0.301  0.0
     FTS	2012-10-14	56214.400	1.046	     daophot	  i  25.3958  ri -0.0026 | 0.001  0.0
     FTS	2012-10-14	56214.400	1.046	     daophot	  i  25.3958  ri -0.0026 | 0.001  0.0
     FTS	2012-10-14	56214.638	1.815	     daophot	  i  25.1847  ri -0.0012 | 0.000  0.0
     FTS	2012-10-14	56214.401	1.045	     daophot	  i  25.2650  ri 0.22901 | 0.488  0.0
     FTS	2012-10-14	56214.638	1.815	      dophot	  i  25.1631  ri 0.00755 | 0.005  0.0
     FTS	2012-10-14	56214.399	1.047	     daophot	  r  25.5500  gr -0.0174 | 0.033  0.0
     FTS	2012-10-14	56214.399	1.047	     daophot	  r  25.5385  ri -0.0030 | 0.001  0.0
     FTS	2012-10-14	56214.399	1.048	     daophot	  r  25.4569  gr -0.0183 | 0.123  0.0
     FTS	2012-10-14	56214.399	1.048	     daophot	  r  25.4439  ri -0.0077 | 0.024  0.0
