#  telescope	date	JD	airmass	filter_obs	filter	constant
     BOS	2011-12-24T12:05:27	55919.504	1.154	      dophot	  r  24.2232  gr -0.0029 | 0.000  0.0
     BOS	2011-12-24T12:05:27	55919.504	1.154	      dophot	  r  24.2228  ri -0.0067 | 0.000  0.0
     BOS	2011-12-24T12:09:31	55919.507	1.161	      dophot	  r  24.2404  gr -0.0128 | 0.007  0.0
     BOS	2011-12-24T12:09:31	55919.507	1.161	      dophot	  r  24.2417  ri -0.0431 | 0.024  0.0
     BOS	2011-12-24T12:17:40	55919.512	1.176	      dophot	  r  24.1817  gr 0.01729 | 0.014  0.0
     BOS	2011-12-24T12:17:40	55919.512	1.176	      dophot	  r  24.1884  ri 0.01962 | 0.005  0.0
     BOS	2011-12-24T11:36:44	55919.484	1.114	      dophot	  r  24.1976  gr 0.00450 | 0.000  0.0
     BOS	2011-12-24T11:36:44	55919.484	1.114	      dophot	  r  24.1975  ri 0.01348 | 0.002  0.0
     BOS	2011-12-24T11:40:50	55919.487	1.119	      dophot	  r  24.2234  gr 0.00302 | 0.000  0.0
     BOS	2011-12-24T11:40:50	55919.487	1.119	      dophot	  r  24.2235  ri 0.00827 | 0.000  0.0
     BOS	2011-12-24T12:01:23	55919.501	1.147	      dophot	  r  24.2079  gr 0.01037 | 0.005  0.0
     BOS	2011-12-24T12:01:23	55919.501	1.147	      dophot	  r  24.2129  ri 0.00664 | 0.000  0.0
     BOS	2011-12-24T12:25:48	55919.518	1.194	      dophot	  r  24.1757  gr 0.00652 | 0.002  0.0
     BOS	2011-12-24T12:25:48	55919.518	1.194	      dophot	  r  24.1775  ri 0.01037 | 0.001  0.0
     BOS	2011-12-24T11:45:06	55919.490	1.124	      dophot	  r  24.2304  gr -0.0046 | 0.000  0.0
     BOS	2011-12-24T11:45:06	55919.490	1.124	      dophot	  r  24.2317  ri -0.0197 | 0.004  0.0
     BOS	2011-12-24T11:49:10	55919.492	1.129	      dophot	  r  24.2220  gr 0.00422 | 0.000  0.0
     BOS	2011-12-24T11:49:10	55919.492	1.129	      dophot	  r  24.2274  ri -0.0129 | 0.001  0.0
     BOS	2011-12-24T11:53:15	55919.495	1.135	      dophot	  r  24.2156  gr 0.00774 | 0.003  0.0
     BOS	2011-12-24T11:53:15	55919.495	1.135	      dophot	  r  24.2168  ri 0.01662 | 0.003  0.0
     BOS	2011-12-24T11:57:18	55919.498	1.141	      dophot	  r  24.2260  gr -0.0096 | 0.004  0.0
     BOS	2011-12-24T11:57:18	55919.498	1.141	      dophot	  r  24.2241  ri -0.0190 | 0.005  0.0
     BOS	2011-12-24T12:21:45	55919.515	1.185	      dophot	  r  24.2359  gr 0.00809 | 0.002  0.0
     BOS	2011-12-24T12:21:45	55919.515	1.185	      dophot	  r  24.2422  ri -0.0070 | 0.000  0.0
     BOS	2011-12-24T13:15:07	55919.552	1.343	      dophot	  r  24.2051  gr 0.01371 | 0.011  0.0
     BOS	2011-12-24T13:15:07	55919.552	1.343	      dophot	  r  24.2088  ri 0.02264 | 0.009  0.0
     BOS	2011-12-24T13:06:58	55919.547	1.312	      dophot	  r  24.1992  gr -0.0118 | 0.006  0.0
     BOS	2011-12-24T13:06:58	55919.547	1.312	      dophot	  r  24.1983  ri -0.0298 | 0.013  0.0
     BOS	2011-12-24T13:31:28	55919.564	1.415	      dophot	  r  24.1754  gr 0.01631 | 0.011  0.0
     BOS	2011-12-24T13:31:28	55919.564	1.415	      dophot	  r  24.1812  ri 0.02038 | 0.005  0.0
     BOS	2011-12-24T12:29:52	55919.521	1.203	      dophot	  r  24.1775  gr 0.01293 | 0.007  0.0
     BOS	2011-12-24T12:29:52	55919.521	1.203	      dophot	  r  24.1840  ri 0.00798 | 0.000  0.0
     BOS	2011-12-24T12:33:57	55919.524	1.213	      dophot	  r  24.2191  gr -0.0135 | 0.007  0.0
     BOS	2011-12-24T12:33:57	55919.524	1.213	      dophot	  r  24.2207  ri -0.0522 | 0.027  0.0
     BOS	2011-12-24T12:58:48	55919.541	1.284	      dophot	  r  24.2034  gr 0.02233 | 0.027  0.0
     BOS	2011-12-24T12:58:48	55919.541	1.284	      dophot	  r  24.2063  ri 0.05189 | 0.043  0.0
     BOS	2011-12-24T13:27:25	55919.561	1.396	      dophot	  r  24.1985  gr 0.03166 | 0.053  0.0
     BOS	2011-12-24T13:27:25	55919.561	1.396	      dophot	  r  24.2079  ri 0.04827 | 0.036  0.0
     BOS	2011-12-24T12:38:01	55919.526	1.223	      dophot	  r  24.1955  gr 0.00851 | 0.003  0.0
     BOS	2011-12-24T12:38:01	55919.526	1.223	      dophot	  r  24.2041  ri -0.0070 | 0.000  0.0
     BOS	2011-12-24T12:42:06	55919.529	1.234	      dophot	  r  24.2277  gr 0.00048 | 1.010  0.0
     BOS	2011-12-24T12:42:06	55919.529	1.234	      dophot	  r  24.2280  ri 0.00017 | 3.990  0.0
     BOS	2011-12-24T12:46:12	55919.532	1.245	      dophot	  r  24.2077  gr 0.00911 | 0.003  0.0
     BOS	2011-12-24T12:46:12	55919.532	1.245	      dophot	  r  24.2131  ri 0.00139 | 2.476  0.0
     BOS	2011-12-24T12:50:17	55919.535	1.257	      dophot	  r  24.1874  gr 0.01568 | 0.008  0.0
     BOS	2011-12-24T12:50:17	55919.535	1.257	      dophot	  r  24.1922  ri 0.02249 | 0.005  0.0
     BOS	2011-12-24T13:11:02	55919.549	1.327	      dophot	  r  24.1988  gr 0.00715 | 0.001  0.0
     BOS	2011-12-24T13:11:02	55919.549	1.327	      dophot	  r  24.2003  ri 0.01415 | 0.001  0.0
     BOS	2011-12-24T13:23:20	55919.558	1.378	      dophot	  r  24.2060  gr 0.00493 | 0.001  0.0
     BOS	2011-12-24T13:23:20	55919.558	1.378	      dophot	  r  24.2103  ri -0.0054 | 0.000  0.0
     BOS	2011-12-24T12:54:43	55919.538	1.271	      dophot	  r  24.2267  gr 0.00455 | 0.000  0.0
     BOS	2011-12-24T12:54:43	55919.538	1.271	      dophot	  r  24.2254  ri 0.02565 | 0.007  0.0
     BOS	2011-12-24T13:02:52	55919.544	1.298	      dophot	  r  24.2119  gr -0.0048 | 0.001  0.0
     BOS	2011-12-24T13:02:52	55919.544	1.298	      dophot	  r  24.2127  ri -0.0174 | 0.005  0.0
     BOS	2011-12-24T13:19:10	55919.555	1.360	      dophot	  r  24.2275  gr 0.00241 | 0.000  0.0
     BOS	2011-12-24T13:19:10	55919.555	1.360	      dophot	  r  24.2308  ri -0.0086 | 0.001  0.0
     BOS	2011-12-24T07:09:20	55919.298	1.654	      dophot	  r  24.0907  gr 0.03871 | 0.052  0.0
     BOS	2011-12-24T07:09:20	55919.298	1.654	      dophot	  r  24.0998  ri 0.08414 | 0.051  0.0
     BOS	2011-12-24T13:35:32	55919.566	1.435	      dophot	  r  24.2009  gr 0.00631 | 0.001  0.0
     BOS	2011-12-24T13:35:32	55919.566	1.435	      dophot	  r  24.2047  ri 0.00057 | 4.399  0.0
     BOS	2011-12-24T13:39:37	55919.569	1.456	      dophot	  r  24.1915  gr 0.01933 | 0.023  0.0
     BOS	2011-12-24T13:39:37	55919.569	1.456	      dophot	  r  24.1981  ri 0.02553 | 0.012  0.0
     BOS	2011-12-24T13:43:41	55919.572	1.478	      dophot	  r  24.1811  gr 0.02105 | 0.024  0.0
     BOS	2011-12-24T13:43:41	55919.572	1.478	      dophot	  r  24.1819  ri 0.05724 | 0.053  0.0
     BOS	2011-12-24T14:00:13	55919.583	1.578	      dophot	  r  24.1561  gr 0.00103 | 3.044  0.0
     BOS	2011-12-24T14:00:13	55919.583	1.578	      dophot	  r  24.1553  ri 0.00733 | 0.000  0.0
     BOS	2011-12-24T14:04:17	55919.586	1.606	      dophot	  r  24.1731  gr 0.02697 | 0.017  0.0
     BOS	2011-12-24T14:04:17	55919.586	1.606	      dophot	  r  24.1786  ri 0.05392 | 0.015  0.0
     BOS	2011-12-24T07:05:11	55919.295	1.686	      dophot	  r  24.1440  gr -0.0459 | 0.078  0.0
     BOS	2011-12-24T07:05:11	55919.295	1.686	      dophot	  r  24.1277  ri -0.0513 | 0.025  0.0
     BOS	2011-12-24T13:48:01	55919.575	1.502	      dophot	  r  24.1357  gr 0.03420 | 0.047  0.0
     BOS	2011-12-24T13:48:01	55919.575	1.502	      dophot	  r  24.1436  ri 0.06306 | 0.047  0.0
     BOS	2011-12-24T13:52:05	55919.578	1.526	      dophot	  r  24.1300  gr 0.00583 | 0.001  0.0
     BOS	2011-12-24T13:52:05	55919.578	1.526	      dophot	  r  24.1346  ri -0.0057 | 0.000  0.0
     BOS	2011-12-24T14:08:21	55919.589	1.636	      dophot	  r  24.1734  gr 0.00842 | 0.002  0.0
     BOS	2011-12-24T14:08:21	55919.589	1.636	      dophot	  r  24.1783  ri 9.62866 | 9.123  0.0
     BOS	2011-12-24T13:56:10	55919.581	1.552	      dophot	  r  24.1958  gr 0.00827 | 0.002  0.0
     BOS	2011-12-24T13:56:10	55919.581	1.552	      dophot	  r  24.1977  ri 0.01525 | 0.002  0.0
     BOS	2011-12-24T07:13:27	55919.301	1.623	      dophot	  r  24.1458  gr -0.0126 | 0.006  0.0
     BOS	2011-12-24T07:13:27	55919.301	1.623	      dophot	  r  24.1392  ri 0.00439 | 0.000  0.0
     BOS	2011-12-24T08:11:53	55919.342	1.319	      dophot	  r  24.1696  gr 0.03487 | 0.053  0.0
     BOS	2011-12-24T08:11:53	55919.342	1.319	      dophot	  r  24.1795  ri 0.05568 | 0.040  0.0
     BOS	2011-12-24T07:17:34	55919.304	1.594	      dophot	  r  24.1666  gr -0.0446 | 0.074  0.0
     BOS	2011-12-24T07:17:34	55919.304	1.594	      dophot	  r  24.1543  ri -0.0864 | 0.069  0.0
     BOS	2011-12-24T07:21:45	55919.307	1.565	      dophot	  r  24.1103  gr 0.00573 | 0.000  0.0
     BOS	2011-12-24T07:21:45	55919.307	1.565	      dophot	  r  24.1144  ri -0.0026 | 4.381  0.0
     BOS	2011-12-24T07:26:18	55919.310	1.537	      dophot	  r  24.1712  gr -0.0226 | 0.021  0.0
     BOS	2011-12-24T07:26:18	55919.310	1.537	      dophot	  r  24.1606  ri -0.0204 | 0.004  0.0
     BOS	2011-12-24T07:51:14	55919.327	1.402	      dophot	  r  24.1064  gr -0.0172 | 0.009  0.0
     BOS	2011-12-24T07:51:14	55919.327	1.402	      dophot	  r  24.1016  ri -0.0327 | 0.008  0.0
     BOS	2011-12-24T07:30:27	55919.313	1.511	      dophot	  r  24.1307  gr 0.00228 | 0.000  0.0
     BOS	2011-12-24T07:30:27	55919.313	1.511	      dophot	  r  24.1307  ri 0.00786 | 0.000  0.0
     BOS	2011-12-24T08:07:46	55919.339	1.334	      dophot	  r  24.1370  gr 0.00731 | 0.002  0.0
     BOS	2011-12-24T08:07:46	55919.339	1.334	      dophot	  r  24.1404  ri 0.00538 | 0.000  0.0
     BOS	2011-12-24T08:44:54	55919.365	1.217	      dophot	  r  24.2174  gr -0.0024 | 0.000  0.0
     BOS	2011-12-24T08:44:54	55919.365	1.217	      dophot	  r  24.2186  ri -0.0126 | 0.003  0.0
     BOS	2011-12-24T07:34:35	55919.316	1.487	      dophot	  r  24.1375  gr -0.0010 | 3.263  0.0
     BOS	2011-12-24T07:34:35	55919.316	1.487	      dophot	  r  24.1382  ri -0.0183 | 0.002  0.0
     BOS	2011-12-24T07:38:49	55919.319	1.464	      dophot	  r  24.0479  gr 0.01342 | 0.005  0.0
     BOS	2011-12-24T07:38:49	55919.319	1.464	      dophot	  r  24.0535  ri 0.01499 | 0.001  0.0
     BOS	2011-12-24T07:42:59	55919.322	1.443	      dophot	  r  24.0723  gr 0.02212 | 0.069  0.0
     BOS	2011-12-24T07:42:59	55919.322	1.443	      dophot	  r  24.0789  ri 0.04338 | 0.058  0.0
     BOS	2011-12-24T07:47:06	55919.324	1.422	      dophot	  r  23.5946  gr 0.01458 | 0.002  0.0
     BOS	2011-12-24T07:47:06	55919.324	1.422	      dophot	  r  23.5966  ri 0.04081 | 0.004  0.0
     BOS	2011-12-24T07:55:21	55919.330	1.384	      dophot	  r  24.1231  gr 0.05321 | 0.199  0.0
     BOS	2011-12-24T07:55:21	55919.330	1.384	      dophot	  r  24.1347  ri 0.11670 | 0.207  0.0
     BOS	2011-12-24T09:13:45	55919.385	1.156	      dophot	  r  24.2248  gr -0.0039 | 0.000  0.0
     BOS	2011-12-24T09:13:45	55919.385	1.156	      dophot	  r  24.2281  ri -0.0261 | 0.009  0.0
     BOS	2011-12-24T09:17:48	55919.387	1.149	      dophot	  r  24.2236  gr 0.00016 | 1.476  0.0
     BOS	2011-12-24T09:17:48	55919.387	1.149	      dophot	  r  24.2251  ri -0.0062 | 0.000  0.0
     BOS	2011-12-24T08:16:09	55919.345	1.303	      dophot	  r  24.1933  gr -0.0057 | 0.001  0.0
     BOS	2011-12-24T08:16:09	55919.345	1.303	      dophot	  r  24.1954  ri -0.0317 | 0.011  0.0
     BOS	2011-12-24T08:36:41	55919.359	1.239	      dophot	  r  24.1894  gr 0.00028 | 5.954  0.0
     BOS	2011-12-24T08:36:41	55919.359	1.239	      dophot	  r  24.1891  ri 0.00226 | 0.000  0.0
     BOS	2011-12-24T08:48:57	55919.367	1.207	      dophot	  r  24.2250  gr -0.0095 | 0.004  0.0
     BOS	2011-12-24T08:48:57	55919.367	1.207	      dophot	  r  24.2258  ri -0.0314 | 0.015  0.0
     BOS	2011-12-24T08:53:01	55919.370	1.198	      dophot	  r  24.1987  gr -0.0210 | 0.027  0.0
     BOS	2011-12-24T08:53:01	55919.370	1.198	      dophot	  r  24.1973  ri -0.0548 | 0.051  0.0
     BOS	2011-12-24T09:05:22	55919.379	1.172	      dophot	  r  24.2146  gr 0.00331 | 0.000  0.0
     BOS	2011-12-24T09:05:22	55919.379	1.172	      dophot	  r  24.2177  ri -0.0045 | 0.000  0.0
     BOS	2011-12-24T08:57:14	55919.373	1.188	      dophot	  r  24.2126  gr -0.0106 | 0.006  0.0
     BOS	2011-12-24T08:57:14	55919.373	1.188	      dophot	  r  24.2139  ri -0.0360 | 0.020  0.0
     BOS	2011-12-24T08:20:15	55919.347	1.289	      dophot	  r  24.1840  gr 0.01276 | 0.006  0.0
     BOS	2011-12-24T08:20:15	55919.347	1.289	      dophot	  r  24.1869  ri 0.02403 | 0.006  0.0
     BOS	2011-12-24T08:24:22	55919.350	1.276	      dophot	  r  24.1967  gr -0.0056 | 0.001  0.0
     BOS	2011-12-24T08:24:22	55919.350	1.276	      dophot	  r  24.1968  ri -0.0176 | 0.002  0.0
     BOS	2011-12-24T08:28:26	55919.353	1.263	      dophot	  r  24.1905  gr -0.0019 | 0.000  0.0
     BOS	2011-12-24T08:28:26	55919.353	1.263	      dophot	  r  24.1921  ri -0.0128 | 0.001  0.0
     BOS	2011-12-24T09:01:18	55919.376	1.180	      dophot	  r  24.2102  gr 0.00396 | 0.000  0.0
     BOS	2011-12-24T09:01:18	55919.376	1.180	      dophot	  r  24.2136  ri -0.0043 | 0.000  0.0
     BOS	2011-12-24T09:09:42	55919.382	1.164	      dophot	  r  24.2103  gr 0.00415 | 0.001  0.0
     BOS	2011-12-24T09:09:42	55919.382	1.164	      dophot	  r  24.2126  ri 0.00148 | 3.814  0.0
     BOS	2011-12-24T08:32:29	55919.356	1.251	      dophot	  r  24.2032  gr 0.01808 | 0.012  0.0
     BOS	2011-12-24T08:32:29	55919.356	1.251	      dophot	  r  24.2091  ri 0.02531 | 0.007  0.0
     BOS	2011-12-24T09:21:51	55919.390	1.143	      dophot	  r  24.2149  gr -0.0009 | 4.307  0.0
     BOS	2011-12-24T09:21:51	55919.390	1.143	      dophot	  r  24.2170  ri -0.0124 | 0.002  0.0
     BOS	2011-12-24T09:25:55	55919.393	1.137	      dophot	  r  24.1928  gr -0.0045 | 0.000  0.0
     BOS	2011-12-24T09:25:55	55919.393	1.137	      dophot	  r  24.1955  ri -0.0257 | 0.008  0.0
     BOS	2011-12-24T09:54:59	55919.413	1.104	      dophot	  r  24.2233  gr -0.0113 | 0.004  0.0
     BOS	2011-12-24T09:54:59	55919.413	1.104	      dophot	  r  24.2259  ri -0.0446 | 0.021  0.0
     BOS	2011-12-24T09:29:58	55919.396	1.131	      dophot	  r  24.1911  gr -0.0128 | 0.008  0.0
     BOS	2011-12-24T09:29:58	55919.396	1.131	      dophot	  r  24.1894  ri -0.0295 | 0.013  0.0
     BOS	2011-12-24T09:59:05	55919.416	1.100	      dophot	  r  24.2129  gr 0.01575 | 0.013  0.0
     BOS	2011-12-24T09:59:05	55919.416	1.100	      dophot	  r  24.2166  ri 0.02877 | 0.013  0.0
     BOS	2011-12-24T08:40:50	55919.362	1.228	      dophot	  r  24.1966  gr 0.02186 | 0.023  0.0
     BOS	2011-12-24T08:40:50	55919.362	1.228	      dophot	  r  24.2042  ri 0.02843 | 0.011  0.0
     BOS	2011-12-24T09:34:01	55919.399	1.126	      dophot	  r  24.2156  gr -0.0086 | 0.004  0.0
     BOS	2011-12-24T09:34:01	55919.399	1.126	      dophot	  r  24.2147  ri -0.0209 | 0.007  0.0
     BOS	2011-12-24T09:38:04	55919.401	1.121	      dophot	  r  24.2144  gr 0.00868 | 0.004  0.0
     BOS	2011-12-24T09:38:04	55919.401	1.121	      dophot	  r  24.2195  ri 0.00182 | 5.419  0.0
     BOS	2011-12-24T09:42:09	55919.404	1.116	      dophot	  r  24.2212  gr -0.0169 | 0.012  0.0
     BOS	2011-12-24T09:42:09	55919.404	1.116	      dophot	  r  24.2225  ri -0.0545 | 0.040  0.0
     BOS	2011-12-24T09:46:13	55919.407	1.112	      dophot	  r  24.1808  gr 0.00123 | 7.690  0.0
     BOS	2011-12-24T09:46:13	55919.407	1.112	      dophot	  r  24.1837  ri -0.0103 | 0.001  0.0
     BOS	2011-12-24T09:50:19	55919.410	1.108	      dophot	  r  24.2272  gr -0.0109 | 0.007  0.0
     BOS	2011-12-24T09:50:19	55919.410	1.108	      dophot	  r  24.2271  ri -0.0312 | 0.018  0.0
     BOS	2011-12-24T10:01:47	55919.418	1.098	      dophot	  g  24.7538  gr -0.0926 | 0.063  0.0
     BOS	2011-12-24T10:05:51	55919.421	1.095	      dophot	  g  24.7305  gr -0.0634 | 0.032  0.0
     BOS	2011-12-24T10:09:55	55919.424	1.093	      dophot	  g  24.5053  gr 0.09659 | 0.760  0.0
     BOS	2011-12-24T10:42:22	55919.446	1.085	      dophot	  g  24.6095  gr 0.06674 | 0.554  0.0
     BOS	2011-12-24T10:13:58	55919.426	1.091	      dophot	  g  24.5490  gr 0.07483 | 0.616  0.0
     BOS	2011-12-24T10:18:02	55919.429	1.089	      dophot	  g  24.6011  gr 0.07025 | 0.691  0.0
     BOS	2011-12-24T10:38:19	55919.443	1.085	      dophot	  g  24.5867  gr 0.09246 | 0.750  0.0
     BOS	2011-12-24T10:22:05	55919.432	1.088	      dophot	  g  24.6051  gr 0.08264 | 0.529  0.0
     BOS	2011-12-24T10:26:08	55919.435	1.087	      dophot	  g  24.6075  gr 0.07673 | 0.631  0.0
     BOS	2011-12-24T10:34:15	55919.440	1.085	      dophot	  g  24.5917  gr 0.08525 | 0.649  0.0
     BOS	2011-12-24T10:30:12	55919.438	1.086	      dophot	  g  24.5937  gr 0.08507 | 0.779  0.0
     BOS	2011-12-24T11:27:14	55919.477	1.106	      dophot	  g  24.6269  gr 0.06614 | 0.151  0.0
     BOS	2011-12-24T11:19:04	55919.472	1.099	      dophot	  g  24.6342  gr 0.05271 | 0.086  0.0
     BOS	2011-12-24T11:23:08	55919.474	1.102	      dophot	  g  24.6347  gr 0.09352 | 0.279  0.0
     BOS	2011-12-24T11:31:19	55919.480	1.109	      dophot	  g  24.6093  gr 0.08625 | 0.204  0.0
     BOS	2011-12-24T10:46:26	55919.449	1.085	      dophot	  g  24.6116  gr 0.08939 | 0.216  0.0
     BOS	2011-12-24T10:50:29	55919.452	1.086	      dophot	  g  24.6076  gr 0.08692 | 0.152  0.0
     BOS	2011-12-24T10:54:34	55919.455	1.087	      dophot	  g  24.6044  gr 0.07858 | 0.156  0.0
     BOS	2011-12-24T11:15:01	55919.469	1.096	      dophot	  g  24.6414  gr 0.06497 | 0.130  0.0
     BOS	2011-12-24T11:35:22	55919.483	1.113	      dophot	  g  24.5811  gr 0.08320 | 0.177  0.0
     BOS	2011-12-24T10:58:37	55919.457	1.088	      dophot	  g  24.6146  gr 0.09675 | 0.200  0.0
     BOS	2011-12-24T11:02:41	55919.460	1.090	      dophot	  g  24.6354  gr 0.05703 | 0.097  0.0
     BOS	2011-12-24T11:06:45	55919.463	1.091	      dophot	  g  24.6178  gr 0.08770 | 0.205  0.0
     BOS	2011-12-24T11:10:55	55919.466	1.094	      dophot	  g  24.5920  gr 0.08565 | 0.187  0.0
     BOS	2011-12-24T12:28:31	55919.520	1.201	      dophot	  g  24.5320  gr 0.11645 | 0.309  0.0
     BOS	2011-12-24T12:20:22	55919.514	1.183	      dophot	  g  24.5955  gr 0.06219 | 0.094  0.0
     BOS	2011-12-24T12:36:39	55919.525	1.221	      dophot	  g  24.5867  gr 0.07366 | 0.160  0.0
     BOS	2011-12-24T11:39:27	55919.486	1.118	      dophot	  g  24.6356  gr 0.08956 | 0.191  0.0
     BOS	2011-12-24T11:43:43	55919.489	1.123	      dophot	  g  24.6339  gr 0.05722 | 0.089  0.0
     BOS	2011-12-24T11:47:48	55919.492	1.128	      dophot	  g  24.6052  gr 0.08968 | 0.223  0.0
     BOS	2011-12-24T12:12:13	55919.508	1.167	      dophot	  g  24.5639  gr 0.09776 | 0.290  0.0
     BOS	2011-12-24T12:32:35	55919.523	1.211	      dophot	  g  24.6038  gr 0.07281 | 0.169  0.0
     BOS	2011-12-24T11:51:52	55919.494	1.134	      dophot	  g  24.5981  gr 0.05952 | 0.082  0.0
     BOS	2011-12-24T11:55:56	55919.497	1.139	      dophot	  g  24.6296  gr 0.06941 | 0.173  0.0
     BOS	2011-12-24T12:00:00	55919.500	1.146	      dophot	  g  24.5644  gr 0.07820 | 0.121  0.0
     BOS	2011-12-24T12:04:04	55919.503	1.152	      dophot	  g  24.5752  gr 0.07685 | 0.166  0.0
     BOS	2011-12-24T12:08:09	55919.506	1.159	      dophot	  g  24.5846  gr 0.08262 | 0.217  0.0
     BOS	2011-12-24T12:16:17	55919.511	1.175	      dophot	  g  24.5979  gr 0.08677 | 0.218  0.0
     BOS	2011-12-24T12:24:26	55919.517	1.192	      dophot	  g  24.5267  gr 0.07888 | 0.172  0.0
     BOS	2011-12-24T13:26:02	55919.560	1.392	      dophot	  g  24.5841  gr 0.09252 | 0.190  0.0
     BOS	2011-12-24T13:17:48	55919.554	1.356	      dophot	  g  24.5804  gr 0.06714 | 0.127  0.0
     BOS	2011-12-24T13:34:10	55919.565	1.430	      dophot	  g  24.5876  gr 0.05626 | 0.100  0.0
     BOS	2011-12-24T12:40:43	55919.528	1.232	      dophot	  g  24.5976  gr 0.07655 | 0.178  0.0
     BOS	2011-12-24T12:44:50	55919.531	1.243	      dophot	  g  24.6152  gr 0.07809 | 0.200  0.0
     BOS	2011-12-24T12:48:55	55919.534	1.255	      dophot	  g  24.5834  gr 0.06649 | 0.137  0.0
     BOS	2011-12-24T13:09:39	55919.548	1.324	      dophot	  g  24.6037  gr 0.07352 | 0.209  0.0
     BOS	2011-12-24T13:30:06	55919.563	1.411	      dophot	  g  24.5330  gr 0.09996 | 0.283  0.0
     BOS	2011-12-24T12:53:21	55919.537	1.268	      dophot	  g  24.5809  gr 0.09066 | 0.182  0.0
     BOS	2011-12-24T12:57:25	55919.540	1.281	      dophot	  g  24.5762  gr 0.10490 | 0.190  0.0
     BOS	2011-12-24T13:01:30	55919.543	1.295	      dophot	  g  24.6124  gr 0.08220 | 0.193  0.0
     BOS	2011-12-24T13:05:36	55919.546	1.309	      dophot	  g  24.5754  gr 0.10536 | 0.327  0.0
     BOS	2011-12-24T13:13:45	55919.551	1.340	      dophot	  g  24.5862  gr 0.08481 | 0.201  0.0
     BOS	2011-12-24T13:21:58	55919.557	1.374	      dophot	  g  24.5715  gr 0.09576 | 0.262  0.0
     BOS	2011-12-24T07:12:04	55919.300	1.629	      dophot	  g  24.4805  gr 0.09159 | 0.387  0.0
     BOS	2011-12-24T07:20:21	55919.306	1.571	      dophot	  g  24.4673  gr 0.10657 | 0.468  0.0
     BOS	2011-12-24T13:38:14	55919.568	1.451	      dophot	  g  24.5271  gr 0.08862 | 0.178  0.0
     BOS	2011-12-24T13:42:18	55919.571	1.473	      dophot	  g  24.5640  gr 0.08644 | 0.258  0.0
     BOS	2011-12-24T07:24:30	55919.309	1.544	      dophot	  g  24.4697  gr 0.06208 | 0.157  0.0
     BOS	2011-12-24T13:46:24	55919.574	1.496	      dophot	  g  24.5301  gr 0.08694 | 0.131  0.0
     BOS	2011-12-24T14:06:59	55919.588	1.629	      dophot	  g  24.5262  gr 0.10491 | 0.140  0.0
     BOS	2011-12-24T13:50:43	55919.577	1.521	      dophot	  g  24.4925  gr 0.13712 | 0.235  0.0
     BOS	2011-12-24T13:54:46	55919.580	1.546	      dophot	  g  24.5394  gr 0.13229 | 0.272  0.0
     BOS	2011-12-24T13:58:51	55919.583	1.572	      dophot	  g  24.5405  gr 0.09729 | 0.204  0.0
     BOS	2011-12-24T14:02:55	55919.585	1.600	      dophot	  g  24.5210  gr 0.10329 | 0.201  0.0
     BOS	2011-12-24T07:07:55	55919.297	1.660	      dophot	  g  24.4509  gr 0.07425 | 0.323  0.0
     BOS	2011-12-24T07:16:11	55919.303	1.600	      dophot	  g  24.4727  gr 0.10240 | 0.536  0.0
     BOS	2011-12-24T08:51:39	55919.369	1.200	      dophot	  g  24.5773  gr 0.08423 | 0.171  0.0
     BOS	2011-12-24T07:29:02	55919.312	1.517	      dophot	  g  24.4878  gr 0.09861 | 0.596  0.0
     BOS	2011-12-24T07:33:12	55919.315	1.493	      dophot	  g  24.4604  gr 0.12005 | 0.368  0.0
     BOS	2011-12-24T08:14:46	55919.344	1.307	      dophot	  g  24.5593  gr 0.07010 | 0.150  0.0
     BOS	2011-12-24T07:37:21	55919.318	1.469	      dophot	  g  24.5335  gr 0.01585 | 0.013  0.0
     BOS	2011-12-24T07:41:35	55919.321	1.447	      dophot	  g  24.4213  gr 0.05787 | 0.100  0.0
     BOS	2011-12-24T08:10:29	55919.341	1.322	      dophot	  g  24.5317  gr 0.09284 | 0.193  0.0
     BOS	2011-12-24T07:45:42	55919.323	1.426	      dophot	  g  24.4544  gr 0.09040 | 0.218  0.0
     BOS	2011-12-24T07:49:50	55919.326	1.406	      dophot	  g  24.4892  gr 0.04351 | 0.051  0.0
     BOS	2011-12-24T07:53:57	55919.329	1.388	      dophot	  g  24.5143  gr 0.07587 | 0.347  0.0
     BOS	2011-12-24T08:01:59	55919.335	1.353	      dophot	  g  24.3772  gr 0.11094 | 0.650  0.0
     BOS	2011-12-24T08:06:23	55919.338	1.338	      dophot	  g  24.1918  gr 1.12127 | 0.948  0.0
     BOS	2011-12-24T08:43:31	55919.364	1.220	      dophot	  g  24.5722  gr 0.08211 | 0.198  0.0
     BOS	2011-12-24T08:47:35	55919.366	1.209	      dophot	  g  24.5527  gr 0.11593 | 0.304  0.0
     BOS	2011-12-24T09:28:36	55919.395	1.132	      dophot	  g  24.5832  gr 0.12370 | 0.241  0.0
     BOS	2011-12-24T08:35:10	55919.358	1.242	      dophot	  g  24.5812  gr 0.09006 | 0.191  0.0
     BOS	2011-12-24T08:55:42	55919.372	1.191	      dophot	  g  24.6031  gr 0.06473 | 0.139  0.0
     BOS	2011-12-24T08:18:52	55919.346	1.292	      dophot	  g  24.5650  gr 0.08369 | 0.184  0.0
